pl_name,hostname,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,gaia_dr3_id
Kepler-461 b,Kepler-461,0.0821,,,Gaia DR3 2126801563705846528
Kepler-461 b,Kepler-461,0.07895,0.00072,-0.00072,Gaia DR3 2126801563705846528
Kepler-461 b,Kepler-461,0.0821,,,Gaia DR3 2126801563705846528
Kepler-38 b,Kepler-38,0.4632,0.0082,-0.0092,Gaia DR3 2105448841733970432
Kepler-230 c,Kepler-230,0.3767,,,Gaia DR3 2131911750150748160
Kepler-230 c,Kepler-230,0.3767,,,Gaia DR3 2131911750150748160
Kepler-230 c,Kepler-230,0.3764,,,Gaia DR3 2131911750150748160
Kepler-230 c,Kepler-230,0.3767,,,Gaia DR3 2131911750150748160
Kepler-230 c,Kepler-230,0.38,,,Gaia DR3 2131911750150748160
Kepler-230 c,Kepler-230,0.387,,,Gaia DR3 2131911750150748160
Kepler-230 c,Kepler-230,0.3673,0.00469,-0.00469,Gaia DR3 2131911750150748160
Kepler-233 c,Kepler-233,0.2884,,,Gaia DR3 2135507084456876928
Kepler-233 c,Kepler-233,0.2884,,,Gaia DR3 2135507084456876928
Kepler-233 c,Kepler-233,0.2884,,,Gaia DR3 2135507084456876928
Kepler-233 c,Kepler-233,0.2884,,,Gaia DR3 2135507084456876928
Kepler-233 c,Kepler-233,0.287,,,Gaia DR3 2135507084456876928
Kepler-233 c,Kepler-233,0.286,,,Gaia DR3 2135507084456876928
Kepler-106 d,Kepler-106,0.163,,,Gaia DR3 2082074942519913344
Kepler-106 d,Kepler-106,0.1597,,,Gaia DR3 2082074942519913344
Kepler-106 d,Kepler-106,0.1602,,,Gaia DR3 2082074942519913344
Kepler-106 d,Kepler-106,0.1597,,,Gaia DR3 2082074942519913344
Kepler-106 d,Kepler-106,0.16063,0.0019,-0.0019,Gaia DR3 2082074942519913344
Kepler-106 d,Kepler-106,0.1597,,,Gaia DR3 2082074942519913344
Kepler-106 d,Kepler-106,0.1604901342,,,Gaia DR3 2082074942519913344
Kepler-238 f,Kepler-238,0.2724,,,Gaia DR3 2100624562669914240
Kepler-238 f,Kepler-238,0.28635,0.00381,-0.00381,Gaia DR3 2100624562669914240
Kepler-238 f,Kepler-238,0.2724,,,Gaia DR3 2100624562669914240
Kepler-238 f,Kepler-238,0.265,,,Gaia DR3 2100624562669914240
Kepler-238 f,Kepler-238,0.2724,,,Gaia DR3 2100624562669914240
Kepler-238 f,Kepler-238,0.2747,,,Gaia DR3 2100624562669914240
Kepler-27 d,Kepler-27,0.0681,,,Gaia DR3 2053586321364864640
Kepler-27 d,Kepler-27,0.0668,,,Gaia DR3 2053586321364864640
Kepler-27 d,Kepler-27,0.06578,0.00047,-0.00047,Gaia DR3 2053586321364864640
Kepler-27 d,Kepler-27,0.068,,,Gaia DR3 2053586321364864640
Kepler-27 d,Kepler-27,0.0681,,,Gaia DR3 2053586321364864640
Kepler-27 d,Kepler-27,0.0681,,,Gaia DR3 2053586321364864640
Kepler-81 d,Kepler-81,0.1207,,,Gaia DR3 2077816087307845248
Kepler-81 d,Kepler-81,0.1207,,,Gaia DR3 2077816087307845248
Kepler-81 d,Kepler-81,0.128,,,Gaia DR3 2077816087307845248
Kepler-81 d,Kepler-81,0.1207,,,Gaia DR3 2077816087307845248
Kepler-81 d,Kepler-81,0.1278,,,Gaia DR3 2077816087307845248
Kepler-81 d,Kepler-81,0.128,,,Gaia DR3 2077816087307845248
Kepler-722 c,Kepler-722,0.4471,,,Gaia DR3 2126985280924750720
Kepler-722 c,Kepler-722,0.4471,,,Gaia DR3 2126985280924750720
Kepler-722 c,Kepler-722,0.4471,,,Gaia DR3 2126985280924750720
Kepler-722 c,Kepler-722,0.443,,,Gaia DR3 2126985280924750720
Kepler-722 c,Kepler-722,0.4471,,,Gaia DR3 2126985280924750720
Kepler-32 f,Kepler-32,0.013,,,Gaia DR3 2080287892525359872
Kepler-32 f,Kepler-32,0.013,0.0002,-0.0002,Gaia DR3 2080287892525359872
Kepler-32 f,Kepler-32,0.0129,,,Gaia DR3 2080287892525359872
Kepler-32 f,Kepler-32,0.0129,,,Gaia DR3 2080287892525359872
Kepler-32 f,Kepler-32,0.0129,,,Gaia DR3 2080287892525359872
Kepler-32 f,Kepler-32,0.013,,,Gaia DR3 2080287892525359872
Kepler-32 f,Kepler-32,0.0128,,,Gaia DR3 2080287892525359872
Kepler-262 b,Kepler-262,0.10143,0.00125,-0.00125,Gaia DR3 2051030231707057024
Kepler-262 b,Kepler-262,0.108,,,Gaia DR3 2051030231707057024
Kepler-262 b,Kepler-262,0.108,,,Gaia DR3 2051030231707057024
Kepler-262 b,Kepler-262,0.1075,,,Gaia DR3 2051030231707057024
Kepler-262 b,Kepler-262,0.1075,,,Gaia DR3 2051030231707057024
Kepler-262 b,Kepler-262,0.1075,,,Gaia DR3 2051030231707057024
Kepler-262 b,Kepler-262,0.1075,,,Gaia DR3 2051030231707057024
Kepler-263 c,Kepler-263,0.2326,,,Gaia DR3 2051832634677771008
Kepler-263 c,Kepler-263,0.2407,,,Gaia DR3 2051832634677771008
Kepler-263 c,Kepler-263,0.2407,,,Gaia DR3 2051832634677771008
Kepler-263 c,Kepler-263,0.238,,,Gaia DR3 2051832634677771008
Kepler-263 c,Kepler-263,0.242,,,Gaia DR3 2051832634677771008
Kepler-263 c,Kepler-263,0.2407,,,Gaia DR3 2051832634677771008
Kepler-263 c,Kepler-263,0.23712,0.00199,-0.00199,Gaia DR3 2051832634677771008
Kepler-265 e,Kepler-265,0.341,,,Gaia DR3 2101776885215761152
Kepler-265 e,Kepler-265,0.3305,,,Gaia DR3 2101776885215761152
Kepler-265 e,Kepler-265,0.319,,,Gaia DR3 2101776885215761152
Kepler-265 e,Kepler-265,0.3305,,,Gaia DR3 2101776885215761152
Kepler-265 e,Kepler-265,0.3305,,,Gaia DR3 2101776885215761152
Kepler-265 e,Kepler-265,0.32237,0.0035,-0.0035,Gaia DR3 2101776885215761152
Kepler-265 e,Kepler-265,0.3123,,,Gaia DR3 2101776885215761152
Kepler-265 d,Kepler-265,0.23839,0.00259,-0.00259,Gaia DR3 2101776885215761152
Kepler-265 d,Kepler-265,0.2444,,,Gaia DR3 2101776885215761152
Kepler-265 d,Kepler-265,0.2444,,,Gaia DR3 2101776885215761152
Kepler-265 d,Kepler-265,0.252,,,Gaia DR3 2101776885215761152
Kepler-265 d,Kepler-265,0.2444,,,Gaia DR3 2101776885215761152
Kepler-265 d,Kepler-265,0.2309,,,Gaia DR3 2101776885215761152
Kepler-265 d,Kepler-265,0.236,,,Gaia DR3 2101776885215761152
Kepler-763 c,Kepler-763,0.048,,,Gaia DR3 2128369501647063808
Kepler-763 c,Kepler-763,0.048,,,Gaia DR3 2128369501647063808
Kepler-763 c,Kepler-763,0.048,,,Gaia DR3 2128369501647063808
Kepler-763 c,Kepler-763,0.047,,,Gaia DR3 2128369501647063808
Kepler-763 c,Kepler-763,0.0466,,,Gaia DR3 2128369501647063808
Kepler-763 b,Kepler-763,0.0205,,,Gaia DR3 2128369501647063808
Kepler-763 b,Kepler-763,0.0212,,,Gaia DR3 2128369501647063808
Kepler-763 b,Kepler-763,0.021,,,Gaia DR3 2128369501647063808
Kepler-763 b,Kepler-763,0.0212,,,Gaia DR3 2128369501647063808
Kepler-763 b,Kepler-763,0.0212,,,Gaia DR3 2128369501647063808
Kepler-24 e,Kepler-24,0.1378,,,Gaia DR3 2052823535171095296
Kepler-24 e,Kepler-24,0.1378,,,Gaia DR3 2052823535171095296
Kepler-24 e,Kepler-24,0.1337,,,Gaia DR3 2052823535171095296
Kepler-24 e,Kepler-24,0.14152,0.00154,-0.00154,Gaia DR3 2052823535171095296
Kepler-24 e,Kepler-24,0.138,,,Gaia DR3 2052823535171095296
Kepler-24 e,Kepler-24,0.14,,,Gaia DR3 2052823535171095296
Kepler-24 e,Kepler-24,0.1378,,,Gaia DR3 2052823535171095296
Kepler-22 b,Kepler-22,0.8489,,,Gaia DR3 2127941757262806656
Kepler-22 b,Kepler-22,0.8489,,,Gaia DR3 2127941757262806656
Kepler-22 b,Kepler-22,0.8489,,,Gaia DR3 2127941757262806656
Kepler-22 b,Kepler-22,0.812,0.011,-0.013,Gaia DR3 2127941757262806656
Kepler-22 b,Kepler-22,0.849,0.018,-0.017,Gaia DR3 2127941757262806656
Kepler-22 b,Kepler-22,0.7961,,,Gaia DR3 2127941757262806656
Kepler-22 b,Kepler-22,0.805,,,Gaia DR3 2127941757262806656
Kepler-24 d,Kepler-24,0.05211,0.00057,-0.00057,Gaia DR3 2052823535171095296
Kepler-24 d,Kepler-24,0.0507,,,Gaia DR3 2052823535171095296
Kepler-24 d,Kepler-24,0.0507,,,Gaia DR3 2052823535171095296
Kepler-24 d,Kepler-24,0.0492,,,Gaia DR3 2052823535171095296
Kepler-24 d,Kepler-24,0.0507,,,Gaia DR3 2052823535171095296
Kepler-24 d,Kepler-24,0.052,,,Gaia DR3 2052823535171095296
Kepler-24 d,Kepler-24,0.051,,,Gaia DR3 2052823535171095296
Kepler-769 c,Kepler-769,0.1272,,,Gaia DR3 2051933343073295232
Kepler-769 c,Kepler-769,0.1272,,,Gaia DR3 2051933343073295232
Kepler-769 c,Kepler-769,0.1297,,,Gaia DR3 2051933343073295232
Kepler-769 c,Kepler-769,0.1272,,,Gaia DR3 2051933343073295232
Kepler-769 c,Kepler-769,0.128,,,Gaia DR3 2051933343073295232
Kepler-770 c,Kepler-770,0.025,,,Gaia DR3 2099980386293545216
Kepler-770 c,Kepler-770,0.0309,,,Gaia DR3 2099980386293545216
Kepler-770 c,Kepler-770,0.0238,,,Gaia DR3 2099980386293545216
Kepler-770 c,Kepler-770,0.0238,,,Gaia DR3 2099980386293545216
Kepler-770 c,Kepler-770,0.0238,,,Gaia DR3 2099980386293545216
Kepler-770 d,Kepler-770,0.0474,,,Gaia DR3 2099980386293545216
Kepler-770 d,Kepler-770,0.049,,,Gaia DR3 2099980386293545216
Kepler-770 d,Kepler-770,0.0474,,,Gaia DR3 2099980386293545216
Kepler-770 d,Kepler-770,0.0474,,,Gaia DR3 2099980386293545216
Kepler-770 d,Kepler-770,0.0616,,,Gaia DR3 2099980386293545216
Kepler-270 c,Kepler-270,0.178,,,Gaia DR3 2105415306628609024
Kepler-270 c,Kepler-270,0.1768,,,Gaia DR3 2105415306628609024
Kepler-270 c,Kepler-270,0.1769,,,Gaia DR3 2105415306628609024
Kepler-270 c,Kepler-270,0.1768,,,Gaia DR3 2105415306628609024
Kepler-270 c,Kepler-270,0.18,,,Gaia DR3 2105415306628609024
Kepler-270 c,Kepler-270,0.1768,,,Gaia DR3 2105415306628609024
Kepler-270 c,Kepler-270,0.17759,0.00175,-0.00175,Gaia DR3 2105415306628609024
Kepler-783 b,Kepler-783,0.0491,,,Gaia DR3 2129164173675031936
Kepler-783 b,Kepler-783,0.051,,,Gaia DR3 2129164173675031936
Kepler-783 b,Kepler-783,0.04958,0.00064,-0.00064,Gaia DR3 2129164173675031936
Kepler-783 b,Kepler-783,0.0487,,,Gaia DR3 2129164173675031936
Kepler-783 b,Kepler-783,0.0487,,,Gaia DR3 2129164173675031936
Kepler-783 b,Kepler-783,0.0487,,,Gaia DR3 2129164173675031936
Kepler-784 c,Kepler-784,0.1329,,,Gaia DR3 2080605823183999616
Kepler-784 c,Kepler-784,0.1309,,,Gaia DR3 2080605823183999616
Kepler-784 c,Kepler-784,0.1329,,,Gaia DR3 2080605823183999616
Kepler-784 c,Kepler-784,0.1329,,,Gaia DR3 2080605823183999616
Kepler-784 c,Kepler-784,0.14719,0.00064,-0.00064,Gaia DR3 2080605823183999616
Kepler-784 c,Kepler-784,0.133,,,Gaia DR3 2080605823183999616
Kepler-79 e,Kepler-79,0.387,,,Gaia DR3 2076085318570299136
Kepler-79 e,Kepler-79,0.379,,,Gaia DR3 2076085318570299136
Kepler-79 e,Kepler-79,0.39,,,Gaia DR3 2076085318570299136
Kepler-79 e,Kepler-79,0.386,0.005,-0.005,Gaia DR3 2076085318570299136
Kepler-79 e,Kepler-79,0.3769,,,Gaia DR3 2076085318570299136
Kepler-79 e,Kepler-79,0.3769,,,Gaia DR3 2076085318570299136
Kepler-79 e,Kepler-79,0.3769,,,Gaia DR3 2076085318570299136
Kepler-79 e,Kepler-79,0.39445,0.00368,-0.00368,Gaia DR3 2076085318570299136
Kepler-279 d,Kepler-279,0.2901,,,Gaia DR3 2102456726998624640
Kepler-279 d,Kepler-279,0.2901,,,Gaia DR3 2102456726998624640
Kepler-279 d,Kepler-279,0.2901,,,Gaia DR3 2102456726998624640
Kepler-279 d,Kepler-279,0.307,,,Gaia DR3 2102456726998624640
Kepler-281 d,Kepler-281,0.5456,,,Gaia DR3 2078404532186285568
Kepler-281 d,Kepler-281,0.5456,,,Gaia DR3 2078404532186285568
Kepler-281 d,Kepler-281,0.5456,,,Gaia DR3 2078404532186285568
Kepler-281 d,Kepler-281,0.5456,,,Gaia DR3 2078404532186285568
Kepler-281 d,Kepler-281,0.538,,,Gaia DR3 2078404532186285568
Kepler-282 b,Kepler-282,0.0852,,,Gaia DR3 2106739943262307200
Kepler-282 b,Kepler-282,0.0796,,,Gaia DR3 2106739943262307200
Kepler-282 b,Kepler-282,0.088,,,Gaia DR3 2106739943262307200
Kepler-282 b,Kepler-282,0.082,,,Gaia DR3 2106739943262307200
Kepler-282 b,Kepler-282,0.08187,0.00047,-0.00047,Gaia DR3 2106739943262307200
Kepler-282 b,Kepler-282,0.0852,,,Gaia DR3 2106739943262307200
Kepler-282 b,Kepler-282,0.0852,,,Gaia DR3 2106739943262307200
Kepler-282 c,Kepler-282,0.115,,,Gaia DR3 2106739943262307200
Kepler-282 c,Kepler-282,0.10628,0.0006,-0.0006,Gaia DR3 2106739943262307200
Kepler-282 c,Kepler-282,0.106,,,Gaia DR3 2106739943262307200
Kepler-282 c,Kepler-282,0.1106,,,Gaia DR3 2106739943262307200
Kepler-282 c,Kepler-282,0.1106,,,Gaia DR3 2106739943262307200
Kepler-282 c,Kepler-282,0.1034,,,Gaia DR3 2106739943262307200
Kepler-282 c,Kepler-282,0.1106,,,Gaia DR3 2106739943262307200
Kepler-283 c,Kepler-283,0.341,,,Gaia DR3 2128811951996688768
Kepler-283 c,Kepler-283,0.337,,,Gaia DR3 2128811951996688768
Kepler-283 c,Kepler-283,0.3661,,,Gaia DR3 2128811951996688768
Kepler-283 c,Kepler-283,0.3378,,,Gaia DR3 2128811951996688768
Kepler-283 c,Kepler-283,0.3661,,,Gaia DR3 2128811951996688768
Kepler-283 c,Kepler-283,0.3661,,,Gaia DR3 2128811951996688768
Kepler-286 e,Kepler-286,0.1723,,,Gaia DR3 2129503716608032256
Kepler-286 e,Kepler-286,0.1857,,,Gaia DR3 2129503716608032256
Kepler-286 e,Kepler-286,0.17454,0.0021,-0.0021,Gaia DR3 2129503716608032256
Kepler-286 e,Kepler-286,0.187,,,Gaia DR3 2129503716608032256
Kepler-286 e,Kepler-286,0.176,,,Gaia DR3 2129503716608032256
Kepler-286 e,Kepler-286,0.1857,,,Gaia DR3 2129503716608032256
Kepler-286 e,Kepler-286,0.1857,,,Gaia DR3 2129503716608032256
Kepler-288 d,Kepler-288,0.2818,,,Gaia DR3 2101215309651322880
Kepler-288 d,Kepler-288,0.287,,,Gaia DR3 2101215309651322880
Kepler-288 d,Kepler-288,0.2818,,,Gaia DR3 2101215309651322880
Kepler-288 d,Kepler-288,0.27273,0.00202,-0.00202,Gaia DR3 2101215309651322880
Kepler-288 d,Kepler-288,0.296,,,Gaia DR3 2101215309651322880
Kepler-288 d,Kepler-288,0.2818,,,Gaia DR3 2101215309651322880
Kepler-288 d,Kepler-288,0.2926,,,Gaia DR3 2101215309651322880
Kepler-58 d,Kepler-58,0.23117,0.00195,-0.00195,Gaia DR3 2073274618947678464
Kepler-58 d,Kepler-58,0.2307,,,Gaia DR3 2073274618947678464
Kepler-58 d,Kepler-58,0.232,,,Gaia DR3 2073274618947678464
Kepler-58 d,Kepler-58,0.2307,,,Gaia DR3 2073274618947678464
Kepler-58 d,Kepler-58,0.2307,,,Gaia DR3 2073274618947678464
Kepler-58 d,Kepler-58,0.236,,,Gaia DR3 2073274618947678464
Kepler-58 d,Kepler-58,0.2307,,,Gaia DR3 2073274618947678464
Kepler-58 e,Kepler-58,0.05345,0.00044,-0.00044,Gaia DR3 2073274618947678464
Kepler-58 e,Kepler-58,0.0533,,,Gaia DR3 2073274618947678464
Kepler-58 e,Kepler-58,0.0533,,,Gaia DR3 2073274618947678464
Kepler-58 e,Kepler-58,0.054,,,Gaia DR3 2073274618947678464
Kepler-58 e,Kepler-58,0.0533,,,Gaia DR3 2073274618947678464
Kepler-58 e,Kepler-58,0.0533,,,Gaia DR3 2073274618947678464
Kepler-290 d,Kepler-290,0.01491,0.00015,-0.00015,Gaia DR3 2105538623730974848
Kepler-290 d,Kepler-290,0.0154,,,Gaia DR3 2105538623730974848
Kepler-290 d,Kepler-290,0.0154,,,Gaia DR3 2105538623730974848
Kepler-290 d,Kepler-290,0.015,,,Gaia DR3 2105538623730974848
Kepler-290 d,Kepler-290,0.0154,,,Gaia DR3 2105538623730974848
Kepler-290 d,Kepler-290,0.0154,,,Gaia DR3 2105538623730974848
Kepler-295 c,Kepler-295,0.1408,,,Gaia DR3 2106402496271967360
Kepler-295 c,Kepler-295,0.1408,,,Gaia DR3 2106402496271967360
Kepler-295 c,Kepler-295,0.15772,0.002,-0.002,Gaia DR3 2106402496271967360
Kepler-295 c,Kepler-295,0.142,,,Gaia DR3 2106402496271967360
Kepler-295 c,Kepler-295,0.1408,,,Gaia DR3 2106402496271967360
Kepler-295 c,Kepler-295,0.145,,,Gaia DR3 2106402496271967360
Kepler-295 c,Kepler-295,0.1408,,,Gaia DR3 2106402496271967360
Kepler-101 b,Kepler-101,0.0468,,,Gaia DR3 2131709921047710336
Kepler-101 b,Kepler-101,0.0474,0.001,-0.0008,Gaia DR3 2131709921047710336
Kepler-101 b,Kepler-101,0.048,,,Gaia DR3 2131709921047710336
Kepler-101 b,Kepler-101,0.0461,,,Gaia DR3 2131709921047710336
Kepler-101 b,Kepler-101,0.0468,,,Gaia DR3 2131709921047710336
Kepler-101 b,Kepler-101,0.04844,0.00082,-0.00082,Gaia DR3 2131709921047710336
Kepler-101 b,Kepler-101,0.047,,,Gaia DR3 2131709921047710336
Kepler-101 b,Kepler-101,0.0468,,,Gaia DR3 2131709921047710336
Kepler-295 d,Kepler-295,0.1905,,,Gaia DR3 2106402496271967360
Kepler-295 d,Kepler-295,0.197,,,Gaia DR3 2106402496271967360
Kepler-295 d,Kepler-295,0.192,,,Gaia DR3 2106402496271967360
Kepler-299 e,Kepler-299,0.223,,,Gaia DR3 2131737340118958336
Kepler-299 e,Kepler-299,0.2231,,,Gaia DR3 2131737340118958336
Kepler-299 e,Kepler-299,0.2231,,,Gaia DR3 2131737340118958336
Kepler-299 e,Kepler-299,0.22,,,Gaia DR3 2131737340118958336
Kepler-299 e,Kepler-299,0.22272,0.00245,-0.00245,Gaia DR3 2131737340118958336
Kepler-299 e,Kepler-299,0.2149,,,Gaia DR3 2131737340118958336
Kepler-299 e,Kepler-299,0.2231,,,Gaia DR3 2131737340118958336
Kepler-1669 d,Kepler-1669,0.046,,,Gaia DR3 2073652546016392448
Kepler-1669 d,Kepler-1669,0.0468,,,Gaia DR3 2073652546016392448
Kepler-1669 d,Kepler-1669,0.0457,,,Gaia DR3 2073652546016392448
Kepler-1669 d,Kepler-1669,0.0457,,,Gaia DR3 2073652546016392448
Kepler-1669 d,Kepler-1669,0.0457,,,Gaia DR3 2073652546016392448
Kepler-69 c,Kepler-69,0.7106,,,Gaia DR3 2126436800722944000
Kepler-69 c,Kepler-69,0.7106,,,Gaia DR3 2126436800722944000
Kepler-69 c,Kepler-69,0.762,,,Gaia DR3 2126436800722944000
Kepler-69 c,Kepler-69,0.7106,,,Gaia DR3 2126436800722944000
Kepler-69 c,Kepler-69,0.64,0.15,-0.11,Gaia DR3 2126436800722944000
Kepler-69 c,Kepler-69,0.72555,0.00314,-0.00314,Gaia DR3 2126436800722944000
Kepler-69 c,Kepler-69,0.7106,,,Gaia DR3 2126436800722944000
Kepler-69 c,Kepler-69,0.74,0.011,-0.013,Gaia DR3 2126436800722944000
Kepler-864 c,Kepler-864,0.036,,,Gaia DR3 2107279803471399168
Kepler-864 c,Kepler-864,0.0382,,,Gaia DR3 2107279803471399168
Kepler-865 c,Kepler-865,0.062,,,Gaia DR3 2078648211455026432
Kepler-865 c,Kepler-865,0.061,,,Gaia DR3 2078648211455026432
Kepler-865 c,Kepler-865,0.061,,,Gaia DR3 2078648211455026432
Kepler-865 c,Kepler-865,0.061,,,Gaia DR3 2078648211455026432
Kepler-865 c,Kepler-865,0.061,,,Gaia DR3 2078648211455026432
Kepler-887 c,Kepler-887,0.0797,,,Gaia DR3 2101093092063293824
Kepler-887 c,Kepler-887,0.0801,,,Gaia DR3 2101093092063293824
Kepler-887 c,Kepler-887,0.08,,,Gaia DR3 2101093092063293824
Kepler-887 c,Kepler-887,0.0801,,,Gaia DR3 2101093092063293824
Kepler-887 c,Kepler-887,0.0801,0.00072,-0.00072,Gaia DR3 2101093092063293824
Kepler-887 c,Kepler-887,0.0801,,,Gaia DR3 2101093092063293824
KIC 9663113 b,KIC 9663113,1.3337,,,Gaia DR3 2080266967444876032
KIC 9663113 b,KIC 9663113,1.369,,,Gaia DR3 2080266967444876032
KIC 9663113 b,KIC 9663113,1.3337,,,Gaia DR3 2080266967444876032
KIC 9663113 b,KIC 9663113,1.55346,0.01015,-0.01015,Gaia DR3 2080266967444876032
KIC 9663113 b,KIC 9663113,1.4062,,,Gaia DR3 2080266967444876032
Kepler-87 c,Kepler-87,1.332,,,Gaia DR3 2086306584816171392
Kepler-87 c,Kepler-87,1.3423,,,Gaia DR3 2086306584816171392
Kepler-87 c,Kepler-87,0.6428,,,Gaia DR3 2086306584816171392
Kepler-87 c,Kepler-87,0.676,0.037,-0.04,Gaia DR3 2086306584816171392
Kepler-87 c,Kepler-87,1.3423,,,Gaia DR3 2086306584816171392
Kepler-87 c,Kepler-87,1.3423,,,Gaia DR3 2086306584816171392
Kepler-896 b,Kepler-896,0.5162,,,Gaia DR3 2105221139747765504
Kepler-896 b,Kepler-896,0.5164,,,Gaia DR3 2105221139747765504
Kepler-896 b,Kepler-896,0.5162,,,Gaia DR3 2105221139747765504
Kepler-896 b,Kepler-896,0.519,,,Gaia DR3 2105221139747765504
Kepler-896 b,Kepler-896,0.56378,0.00867,-0.00867,Gaia DR3 2105221139747765504
Kepler-896 b,Kepler-896,0.5162,,,Gaia DR3 2105221139747765504
Kepler-308 c,Kepler-308,0.121,,,Gaia DR3 2076400156855612416
Kepler-308 c,Kepler-308,0.1211,,,Gaia DR3 2076400156855612416
Kepler-308 c,Kepler-308,0.1211,,,Gaia DR3 2076400156855612416
Kepler-308 c,Kepler-308,0.1211,,,Gaia DR3 2076400156855612416
Kepler-308 c,Kepler-308,0.1211,,,Gaia DR3 2076400156855612416
Kepler-308 c,Kepler-308,0.123,,,Gaia DR3 2076400156855612416
Kepler-495 c,Kepler-495,0.0584,,,Gaia DR3 2100073393808483328
Kepler-495 c,Kepler-495,0.0584,,,Gaia DR3 2100073393808483328
Kepler-495 c,Kepler-495,0.0584,,,Gaia DR3 2100073393808483328
Kepler-495 c,Kepler-495,0.0614,,,Gaia DR3 2100073393808483328
Kepler-495 c,Kepler-495,0.061,,,Gaia DR3 2100073393808483328
Kepler-501 c,Kepler-501,0.0471,,,Gaia DR3 2076943796633684352
Kepler-501 c,Kepler-501,0.048,,,Gaia DR3 2076943796633684352
Kepler-501 c,Kepler-501,0.0471,,,Gaia DR3 2076943796633684352
Kepler-501 c,Kepler-501,0.0467,,,Gaia DR3 2076943796633684352
Kepler-501 c,Kepler-501,0.0471,,,Gaia DR3 2076943796633684352
Kepler-124 d,Kepler-124,0.1719,,,Gaia DR3 2131287021388901504
Kepler-124 d,Kepler-124,0.182,,,Gaia DR3 2131287021388901504
Kepler-124 d,Kepler-124,0.1733,,,Gaia DR3 2131287021388901504
Kepler-124 d,Kepler-124,0.17,,,Gaia DR3 2131287021388901504
Kepler-124 d,Kepler-124,0.1733,,,Gaia DR3 2131287021388901504
Kepler-124 d,Kepler-124,0.1719,0.00067,-0.00067,Gaia DR3 2131287021388901504
Kepler-124 d,Kepler-124,0.1733,,,Gaia DR3 2131287021388901504
Kepler-124 b,Kepler-124,0.03951,0.00015,-0.00015,Gaia DR3 2131287021388901504
Kepler-124 b,Kepler-124,0.039,,,Gaia DR3 2131287021388901504
Kepler-124 b,Kepler-124,0.042,,,Gaia DR3 2131287021388901504
Kepler-124 b,Kepler-124,0.0395,,,Gaia DR3 2131287021388901504
Kepler-124 b,Kepler-124,0.0398,,,Gaia DR3 2131287021388901504
Kepler-124 b,Kepler-124,0.0398,,,Gaia DR3 2131287021388901504
Kepler-124 b,Kepler-124,0.0398,,,Gaia DR3 2131287021388901504
Kepler-2000 c,Kepler-2000,0.1234,,,Gaia DR3 2132144056342471168
Kepler-2000 c,Kepler-2000,0.1234,,,Gaia DR3 2132144056342471168
Kepler-2000 c,Kepler-2000,0.12,,,Gaia DR3 2132144056342471168
Kepler-2000 c,Kepler-2000,0.1234,,,Gaia DR3 2132144056342471168
Kepler-2000 c,Kepler-2000,0.1228,,,Gaia DR3 2132144056342471168
Kepler-396 b,Kepler-396,0.24067,0.001,-0.001,Gaia DR3 2134847343121798528
Kepler-396 b,Kepler-396,0.2336,,,Gaia DR3 2134847343121798528
Kepler-396 b,Kepler-396,0.2277,,,Gaia DR3 2134847343121798528
Kepler-396 b,Kepler-396,0.2277,,,Gaia DR3 2134847343121798528
Kepler-396 b,Kepler-396,0.228,,,Gaia DR3 2134847343121798528
Kepler-396 b,Kepler-396,0.2277,,,Gaia DR3 2134847343121798528
Kepler-1311 b,Kepler-1311,0.0979,,,Gaia DR3 2102877015319104640
Kepler-1311 b,Kepler-1311,0.0979,,,Gaia DR3 2102877015319104640
Kepler-1311 b,Kepler-1311,0.0979,,,Gaia DR3 2102877015319104640
Kepler-1311 b,Kepler-1311,0.098,,,Gaia DR3 2102877015319104640
Kepler-1311 b,Kepler-1311,0.0989,,,Gaia DR3 2102877015319104640
Kepler-1311 b,Kepler-1311,0.10082,0.00073,-0.00073,Gaia DR3 2102877015319104640
Kepler-1311 c,Kepler-1311,0.0368,,,Gaia DR3 2102877015319104640
Kepler-1311 c,Kepler-1311,0.0364,,,Gaia DR3 2102877015319104640
Kepler-1311 c,Kepler-1311,0.0364,,,Gaia DR3 2102877015319104640
Kepler-1311 c,Kepler-1311,0.0364,,,Gaia DR3 2102877015319104640
Kepler-1311 c,Kepler-1311,0.03753,0.00027,-0.00027,Gaia DR3 2102877015319104640
Kepler-1311 c,Kepler-1311,0.037,,,Gaia DR3 2102877015319104640
Kepler-1312 c,Kepler-1312,0.02,,,Gaia DR3 2053550106200274688
Kepler-1312 c,Kepler-1312,0.02,,,Gaia DR3 2053550106200274688
Kepler-1312 c,Kepler-1312,0.021,,,Gaia DR3 2053550106200274688
Kepler-1312 c,Kepler-1312,0.02,,,Gaia DR3 2053550106200274688
Kepler-1312 c,Kepler-1312,0.0209,,,Gaia DR3 2053550106200274688
Kepler-1312 c,Kepler-1312,0.02103,6e-05,-6e-05,Gaia DR3 2053550106200274688
Kepler-1869 b,Kepler-1869,0.0791,,,Gaia DR3 2125751461382627840
Kepler-1869 b,Kepler-1869,0.07976,0.00049,-0.00049,Gaia DR3 2125751461382627840
Kepler-1869 b,Kepler-1869,0.0854,,,Gaia DR3 2125751461382627840
Kepler-1869 b,Kepler-1869,0.0854,,,Gaia DR3 2125751461382627840
